date,ticker,prev_close,open,high,low,close,volume,prev_volume,vwap,n_transactions,gap_pct,gap_direction,day_return_pct,day_range_pct,max_runup_pct,max_drawdown_pct,gap_filled,vol_ratio,close_vs_open,sector,sic_code,market_cap,shares_outstanding,primary_exchange,ticker_type,float_millions,mcap_millions,dollar_volume,dollar_volume_millions,turnover_ratio,first_5m_ret,first_15m_ret,first_30m_ret,first_60m_ret,max_runup_from_open,max_dd_from_open,time_to_hod_bars,time_to_hod_pct,reversion_from_hod_pct,gap_fill_pct,first_30m_vol_pct,first_60m_vol_pct,vol_decay_ratio,first_30m_range_pct,close_in_range_pct,green_bar_pct,opening_ramp_bars,opening_ramp_body_pct,avg_bar_range_pct,intraday_error
2026-01-28,FGPHF,0.0745,0.05,0.075,0.05,0.066,564945,1996972,0.0628,42,-32.89,down,32.0,50.0,50.0,0.0,1,0.28,green,,,,,OTC Link,OS,,,35478.545999999995,0.04,,50.0,38.0,32.0,32.0,50.0,0.0,2.0,7.7,-12.0,100.0,100.0,100.0,1.0,100.0,64.0,11.5,0.0,0.0,1.908,
2026-01-28,SNNC,0.0131,0.0088,0.011,0.0082,0.0093,494351,229725,0.0096,33,-33.16,down,6.29,32.0,25.71,-6.29,0,2.15,green,,,,,OTC Link,CS,,,4745.7696,0.0,,5.68,3.41,5.68,5.68,25.0,-6.82,5.0,25.0,-15.45,51.2,100.0,100.0,1.0,100.0,39.3,10.0,0.0,0.0,1.42,
2026-01-28,SILS,0.061,0.0407,0.0561,0.0407,0.055,62002,32246,0.0549,6,-33.28,down,35.14,37.84,37.84,0.0,0,1.92,green,,,,,OTC Link,CS,,,3403.9098,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-28,CBLO,0.1703,0.11,0.1999,0.11,0.1702,142325,60657,0.1786,30,-35.41,down,54.73,81.73,81.73,0.0,1,2.35,green,,,,,OTC Link,CS,,,25419.245000000003,0.03,,63.55,54.73,54.73,54.73,81.73,0.0,11.0,78.6,-14.86,100.0,100.0,100.0,1.0,100.0,67.0,7.1,0.0,0.0,0.325,
2026-01-28,HGYN,0.0396,0.0222,0.04,0.0222,0.037,77250,19301,0.0369,17,-43.94,down,66.67,80.18,80.18,0.0,1,4.0,green,,,,,OTC Link,CS,,,2850.525,0.0,,40.09,66.67,66.67,66.67,80.18,0.0,5.0,50.0,-7.5,100.0,100.0,100.0,1.0,100.0,83.1,10.0,0.0,0.0,4.459,
2026-01-28,VTMXF,0.195,0.09,0.19,0.09,0.149,64408,21720,0.1808,10,-53.85,down,65.56,111.11,111.11,0.0,0,2.97,green,,,,,OTC Link,OS,,,11644.9664,0.01,,65.56,65.56,65.56,65.56,111.11,0.0,2.0,40.0,-21.58,95.2,100.0,100.0,1.0,100.0,59.0,0.0,0.0,0.0,0.0,
2026-01-28,CALC,5.12,0.85,1.75,0.82,1.25,45558466,70855,1.1388,118508,-83.4,down,47.06,109.41,105.88,-3.53,0,642.98,green,PHARMACEUTICAL PREPARATIONS,2834,10627143.3,15743916.0,XNAS,CS,15.74,10.63,51881981.080800004,51.88,2.89,1.18,6.92,17.07,44.71,105.88,-3.53,67.0,18.1,-28.65,21.1,20.2,33.8,0.159,23.7,46.1,47.8,0.0,0.0,4.377,
2026-01-29,GEAT,0.0249,0.055,0.0727,0.0355,0.0475,2209630,568979,0.0487,249,121.33,up,-13.64,67.67,32.22,-35.45,0,3.88,red,,,,,OTC Link,CS,,,107608.981,0.11,,9.09,6.73,4.73,-13.27,32.18,-35.45,3.0,2.9,-34.66,64.8,27.1,50.9,1.176,55.6,32.3,21.2,4.0,14.36,6.061,
2026-01-29,ECDAW,0.005,0.0097,0.0097,0.0083,0.0083,51306,10000,0.0097,4,94.0,up,-14.02,14.2,0.18,-14.02,0,5.13,red,,,,,OTC Link,WARRANT,,,497.6682,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,XHLD,2.55,4.27,4.54,2.65,3.17,41199653,2401666,3.9567,279342,67.45,up,-25.76,44.26,6.32,-37.94,0,17.15,red,"SERVICES-BUSINESS SERVICES, NEC",7389,4778308.8,2972846.0,XNAS,CS,2.97,4.78,163014667.0251,163.01,13.86,-3.02,-14.05,-12.68,-22.48,6.32,-37.94,0.0,0.0,-30.4,94.2,54.5,68.2,0.053,56.1,27.0,48.2,1.0,1.64,3.372,
2026-01-29,HERB,0.027,0.04,0.046,0.04,0.04,73000,10100,0.0401,9,48.15,up,0.0,15.0,15.0,0.0,0,7.23,doji,,,,,OTC Link,CS,,,2927.2999999999997,0.0,,0.0,0.0,0.0,0.0,15.0,0.0,3.0,60.0,-13.04,0.0,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,
2026-01-29,SER,2.72,3.84,4.08,3.41,3.54,66373479,7504866,4.1275,599360,41.18,up,-7.81,17.45,6.25,-11.2,0,8.84,red,PHARMACEUTICAL PREPARATIONS,2834,17472613.68,10785564.0,XASE,CS,10.79,17.47,273956534.57250005,273.96,6.15,-3.12,-3.39,-1.56,-0.65,6.25,-11.2,21.0,5.4,-12.5,38.4,42.8,55.5,0.143,77.6,23.9,47.6,0.0,0.0,2.971,
2026-01-29,NRGT,0.0085,0.012,0.012,0.0032,0.0085,137000,5000,0.0078,13,41.18,up,-29.17,73.33,0.0,-73.33,1,27.4,red,,,,,OTC Link,CS,,,1068.6,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,NDVLY,0.575,0.8046,0.8046,0.6904,0.7034,60683,7403,0.7255,85,39.93,up,-12.58,14.19,0.0,-14.19,0,8.2,red,,,,,OTC Link,ADRC,,,44025.516500000005,0.04,,-10.51,-12.58,-12.58,-12.58,0.0,-14.19,0.0,0.0,-12.58,49.7,100.0,100.0,1.0,100.0,11.4,14.3,0.0,0.0,0.873,
2026-01-29,CUPPF,0.8999,1.25,1.25,0.8501,0.895,254641,657754,0.9106,312,38.9,up,-28.4,31.99,0.0,-31.99,1,0.39,red,,,,,OTC Link,OS,,,231876.09459999998,0.23,,-25.8,-24.93,-29.98,-26.4,0.0,-31.99,0.0,0.0,-28.4,100.0,57.5,82.5,0.773,95.6,11.2,7.5,0.0,0.0,1.177,
2026-01-29,HYTLF,0.0139,0.019,0.019,0.013,0.016,220000,72000,0.0135,4,36.69,up,-15.79,31.58,0.0,-31.58,1,3.06,red,,,,,OTC Link,OS,,,2970.0,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,MPU,0.7,0.925,0.925,0.585,0.7035,233880,167387,0.6413,926,32.14,up,-23.95,36.76,0.0,-36.76,1,1.4,red,,,58321014.38,52144221.0,XASE,CS,52.14,58.32,149987.244,0.15,0.0,-22.62,-23.24,-23.94,-35.02,0.0,-36.76,0.0,0.0,-29.3,100.0,15.7,47.1,0.331,65.1,20.3,9.0,0.0,0.0,0.296,
2026-01-29,CCEDF,0.015,0.01,0.01,0.01,0.01,59235,26500,0.01,2,-33.33,down,0.0,0.0,0.0,0.0,0,2.24,doji,,,,,OTC Link,OS,,,592.35,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,TIRX,1.32,0.8295,0.9205,0.0925,0.118,92880309,394897139,0.1732,110316,-37.16,down,-85.77,99.82,10.97,-88.85,0,0.24,red,,,,,,unknown,,,16086869.5188,16.09,,5.22,0.01,-83.06,-85.17,10.97,-88.85,2.0,0.5,-87.18,18.6,16.4,39.1,0.31,94.9,3.1,41.9,0.0,0.0,3.464,
2026-01-29,MSGY,2.05,1.25,1.31,0.7502,0.8,5515949,12506621,1.0216,17771,-39.02,down,-36.0,44.78,4.8,-39.98,0,0.44,red,,,6240507.5,14225000.0,XNAS,CS,14.22,6.24,5635093.4984,5.64,0.39,-7.24,-24.8,-27.38,-29.82,4.8,-39.98,0.0,0.0,-37.4,7.5,31.3,47.6,0.202,82.2,12.5,38.1,0.0,0.0,5.193,
2026-01-29,BZFDW,0.0179,0.0101,0.0195,0.0101,0.0195,76905,2113,0.0183,17,-43.58,down,93.07,93.07,93.07,0.0,1,36.4,green,"COMMUNICATIONS SERVICES, NEC",4899,,,XNAS,WARRANT,,,1407.3615,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,SRAX,0.03,0.0111,0.02,0.001,0.02,78600,250,0.0045,5,-63.0,down,80.18,171.17,80.18,-90.99,0,314.4,green,,,,,OTC Link,CS,,,353.7,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-29,GUTS,1.83,0.6719,0.68,0.563,0.5849,89828098,6817242,0.6354,110656,-63.28,down,-12.95,17.41,1.21,-16.21,0,13.18,red,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,74584824.9972,137044440.0,XNAS,CS,137.04,74.58,57076773.4692,57.08,0.66,-7.65,-11.43,-11.74,-11.98,1.21,-16.21,0.0,0.0,-14.66,0.7,28.4,42.7,0.201,84.6,14.8,43.6,0.0,0.0,2.508,
2026-01-30,FATBB,0.32,1.74,2.3,1.3,1.55,56630284,13800137,1.8996,341377,443.75,up,-10.92,57.47,32.18,-25.29,0,4.1,red,,,,,,unknown,,,107574887.4864,107.57,,14.37,-10.34,-6.32,-4.02,32.18,-25.29,7.0,2.2,-34.78,31.0,32.9,43.8,0.239,100.0,20.0,46.7,0.0,0.0,7.355,
2026-01-30,QQCMF,0.1681,0.7115,0.7115,0.143,0.1515,596544,836144,0.1531,97,323.26,up,-78.71,79.9,0.0,-79.9,1,0.71,red,,,,,OTC Link,OS,,,91330.8864,0.09,,-77.68,-77.51,-77.51,-78.71,0.0,-79.9,0.0,0.0,-78.71,100.0,47.3,100.0,1.0,99.8,1.5,8.3,0.0,0.0,0.407,
2026-01-30,TWNP,0.2718,0.648,0.87,0.14,0.159,250322392,2902420,0.5167,431779,138.39,up,-75.46,112.66,34.27,-78.39,1,86.25,red,,,,,,unknown,,,129341579.94640002,129.34,,29.44,1.87,-33.86,-40.91,34.26,-78.4,4.0,1.0,-82.31,100.0,45.9,65.1,0.048,60.5,1.9,45.1,1.0,11.2,9.155,
2026-01-30,TPST,1.405,2.8,2.835,2.68,2.72,88618,247868,2.7544,927,99.29,up,-2.86,5.54,1.25,-4.29,0,0.36,red,PHARMACEUTICAL PREPARATIONS,2834,32354568.0,4927161.0,XNAS,CS,4.93,32.35,244089.4192,0.24,0.02,1.25,-1.18,-0.71,-2.14,1.25,-4.29,4.0,4.6,-4.59,8.6,36.3,58.5,1.216,74.2,16.1,4.6,0.0,0.0,0.358,
2026-01-30,ELEK,0.01,0.0185,0.0185,0.0089,0.0089,513555,491379,0.0093,42,85.4,up,-52.18,52.18,0.0,-52.18,1,1.05,red,,,,,OTC Link,CS,,,4776.0615,0.0,,-48.11,-51.89,-51.89,-51.89,0.0,-51.89,0.0,0.0,-51.89,100.0,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.232,
2026-01-30,FAT,0.2204,0.3901,0.4723,0.2577,0.2925,187643896,16650968,0.4234,304430,77.0,up,-25.02,55.01,21.07,-33.94,0,11.27,red,,,,,,unknown,,,79448425.5664,79.45,,3.54,14.87,-12.56,-12.84,21.07,-33.94,8.0,2.1,-41.01,78.0,39.0,53.9,0.149,62.6,9.7,43.8,0.0,0.0,6.294,
2026-01-30,VIVS,1.7,2.95,3.4,2.64,2.92,72375231,21360485,3.2173,545883,73.53,up,-1.02,25.76,15.25,-10.51,0,3.39,red,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",2836,4955127.8,2607962.0,XNAS,CS,2.61,4.96,232852830.6963,232.85,27.75,-3.05,-8.47,-2.38,5.76,15.25,-10.51,45.0,11.5,-11.21,24.8,14.4,40.1,0.203,67.1,49.9,53.6,1.0,2.88,3.762,
2026-01-30,LEVGQ,0.007,0.012,0.02,0.007,0.0075,95587,557102,0.0116,41,71.43,up,-37.5,108.33,66.67,-41.67,1,0.17,red,,,,,OTC Link,OS,,,1108.8092,0.0,,-37.5,-37.5,-37.5,-37.5,66.67,-41.67,2.0,9.1,-62.5,100.0,100.0,100.0,1.0,100.0,3.8,4.5,0.0,0.0,3.03,
2026-01-30,RMXFF,0.0205,0.0349,0.0349,0.0167,0.0167,1611912,1082172,0.0175,12,70.24,up,-52.15,52.15,0.0,-52.15,1,1.49,red,,,,,OTC Link,OS,,,28208.460000000003,0.03,,-48.42,-52.15,-52.15,-52.15,0.0,-52.15,0.0,0.0,-52.15,100.0,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.072,
2026-01-30,DHTI,0.03,0.05,0.05,0.04,0.05,169849,89200,0.0472,19,66.67,up,0.0,20.0,0.0,-20.0,0,1.9,doji,,,,,OTC Link,CS,,,8016.8728,0.01,,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,50.0,100.0,100.0,1.0,100.0,100.0,11.1,0.0,0.0,0.222,
2026-01-30,JPTE,0.0092,0.0149,0.0149,0.0078,0.008,780155,1236142,0.008,24,61.96,up,-46.31,47.65,0.0,-47.65,1,0.63,red,,,,,OTC Link,CS,,,6241.24,0.01,,-39.6,-46.31,-46.31,-46.31,0.0,-47.65,0.0,0.0,-46.31,100.0,100.0,100.0,1.0,100.0,2.8,0.0,0.0,0.0,0.0,
2026-01-30,LRHC,2.99,4.5,4.74,2.63,2.89,30084161,1994234,4.9931,399840,50.5,up,-35.78,46.89,5.33,-41.56,1,15.09,red,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),6531,498513.0,535000.0,XNAS,CS,0.54,0.5,150213224.2891,150.21,56.23,-9.44,0.44,-7.15,-6.66,5.33,-41.56,1.0,0.3,-40.3,100.0,31.4,47.0,0.09,33.6,9.5,42.3,0.0,0.0,4.679,
2026-01-30,ATHHF,0.0231,0.0333,0.039,0.0257,0.039,73990,115000,0.0332,10,44.16,up,17.12,39.94,17.12,-22.82,0,0.64,green,,,,,OTC Link,OS,,,2456.468,0.0,,0.0,17.12,17.12,17.12,17.12,-22.82,5.0,83.3,0.0,74.5,100.0,100.0,1.0,100.0,100.0,33.3,0.0,0.0,5.806,
2026-01-30,RVLCF,0.0418,0.0602,0.0602,0.0479,0.048,55000,130000,0.0491,6,44.02,up,-20.27,20.35,0.0,-20.35,0,0.42,red,,,,,OTC Link,OS,,,2700.5,0.0,,-20.27,-20.27,-20.27,-20.27,0.0,-20.27,0.0,0.0,-20.27,66.3,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,
2026-01-30,TUTH,0.0712,0.1001,0.11,0.0908,0.1001,98798,35000,0.1037,15,40.59,up,0.0,19.18,9.89,-9.29,0,2.82,doji,,,,,OTC Link,CS,,,10245.3526,0.01,,0.0,0.0,0.0,0.0,9.89,-9.29,1.0,14.3,-9.0,32.2,100.0,100.0,1.0,100.0,48.4,28.6,0.0,0.0,2.74,
2026-01-30,ANL,6.53,9.12,11.05,6.58,10.63,7668000,10295544,9.3036,112008,39.66,up,16.56,49.01,21.16,-27.85,0,0.74,green,,,328412385.2,31236934.0,XNAS,ADRC,31.24,328.41,71340004.8,71.34,0.25,-6.14,-15.32,-20.83,-25.77,21.16,-27.85,373.0,98.7,-3.89,98.1,26.2,32.1,0.733,57.5,90.4,46.8,0.0,0.0,5.12,
2026-01-30,MUZUF,0.0964,0.1336,0.1338,0.0869,0.0876,166000,90000,0.1047,26,38.59,up,-34.43,35.03,0.11,-34.92,1,1.84,red,,,,,OTC Link,OS,,,17380.2,0.02,,-34.51,-33.16,-34.43,-34.43,0.15,-34.88,1.0,5.0,-34.53,100.0,100.0,100.0,1.0,100.0,1.3,15.0,0.0,0.0,3.518,
2026-01-30,AGCCF,0.0505,0.0676,0.0676,0.0676,0.0676,100100,5093,0.0676,6,33.86,up,0.0,0.0,0.0,0.0,0,19.65,doji,,,,,OTC Link,OS,,,6766.759999999999,0.01,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-30,TMGI,0.09,0.1199,0.1199,0.0781,0.1,749610,2402390,0.0911,67,33.22,up,-16.6,34.86,0.0,-34.86,1,0.31,red,,,,,OTC Link,CS,,,68289.471,0.07,,-20.77,-10.01,-24.94,-16.6,0.0,-34.86,0.0,0.0,-16.6,100.0,92.0,100.0,1.0,100.0,52.4,15.2,0.0,0.0,1.76,
2026-01-30,GZDIF,0.019,0.025,0.025,0.0221,0.025,84367,12600,0.0229,5,31.58,up,0.0,11.6,0.0,-11.6,0,6.7,doji,,,,,OTC Link,OS,,,1932.0043,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-30,RGBPP,0.014,0.0097,0.0138,0.005,0.006,184020,53176,0.0094,11,-30.71,down,-38.14,90.72,42.27,-48.45,0,3.46,red,,,,,OTC Link,PFD,,,1729.788,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-01-30,BZRD,0.075,0.0505,0.075,0.0505,0.0555,111778,38212,0.0584,16,-32.67,down,9.9,48.51,48.51,0.0,1,2.93,green,,,,,OTC Link,CS,,,6527.8352,0.01,,48.51,9.9,9.9,9.9,48.51,0.0,3.0,23.1,-26.0,100.0,100.0,100.0,1.0,100.0,20.4,0.0,0.0,0.0,0.076,
2026-01-30,BVAXF,0.165,0.1,0.153,0.09,0.1375,531610,6638,0.1273,55,-39.39,down,37.5,63.0,53.0,-10.0,0,80.09,green,,,,,OTC Link,OS,,,67673.953,0.07,,30.0,29.4,37.5,37.5,53.0,-10.0,2.0,9.5,-10.13,81.5,100.0,100.0,1.0,100.0,75.4,9.5,1.0,43.1,4.857,
2026-01-30,GDLNF,0.129,0.0724,0.1497,0.0724,0.105,2426382,1033714,0.1038,161,-43.88,down,45.03,106.77,106.77,0.0,1,2.35,green,,,,,OTC Link,OS,,,251858.4516,0.25,,41.16,44.06,43.65,38.12,106.77,0.0,0.0,0.0,-29.86,100.0,48.2,78.9,0.873,100.0,42.2,12.5,3.0,58.01,5.069,
2026-01-30,HVGDF,0.0599,0.032,0.0699,0.032,0.0498,171450,2400,0.0409,20,-46.58,down,55.62,118.44,118.44,0.0,1,71.44,green,,,,,OTC Link,OS,,,7012.304999999999,0.01,,34.37,55.62,55.62,55.62,118.44,0.0,5.0,50.0,-28.76,100.0,100.0,100.0,1.0,100.0,47.0,0.0,0.0,0.0,1.187,
2026-01-30,MVNT,0.0223,0.0112,0.0215,0.0112,0.0215,54040,54000,0.018,8,-49.87,down,91.52,91.96,91.96,0.0,0,1.0,green,,,,,OTC Link,CS,,,972.7199999999999,0.0,,91.96,91.96,91.96,91.96,91.96,0.0,4.0,57.1,0.0,92.8,100.0,100.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,
2026-01-30,BCTXW,0.0107,0.0051,0.0108,0.002,0.0099,66043,6550,0.0057,219,-52.34,down,94.12,172.55,111.76,-60.78,1,10.08,green,,,,,,unknown,,,376.4451,0.0,,-21.57,58.82,94.12,94.12,111.76,-60.78,13.0,81.2,-8.33,100.0,100.0,100.0,1.0,100.0,89.8,43.8,0.0,0.0,16.176,
2026-01-30,ARYMF,0.0648,0.0207,0.05,0.0207,0.05,143000,310000,0.0254,4,-68.06,down,141.55,141.55,141.55,0.0,0,0.46,green,,,,,OTC Link,OS,,,3632.2,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-02-02,DKI,0.333,1.18,1.19,0.6202,0.95,212589780,57993798,0.876,557964,254.35,up,-19.49,48.29,0.85,-47.44,0,3.67,red,,,8776512.5,14675400.0,XNAS,CS,14.68,8.78,186228647.28,186.23,14.49,-11.86,-37.06,-32.61,-46.36,0.85,-47.44,0.0,0.0,-22.68,66.1,24.0,33.6,0.287,84.2,52.6,44.8,0.0,0.0,5.431,
2026-02-02,SXTC,4.65,10.11,11.16,5.775,6.465,4562020,438815,9.231,292886,117.42,up,-36.05,53.26,10.39,-42.88,0,10.4,red,,,1775315.36,853517.0,XNAS,CS,0.85,1.78,42112006.62,42.11,5.34,-11.57,-17.36,-20.03,-33.09,10.39,-42.88,6.0,1.5,-42.07,79.4,41.4,63.2,0.092,57.9,12.8,35.1,0.0,0.0,5.148,
2026-02-02,VHUB,6.42,13.0,15.34,7.03,8.08,9852659,3732371,12.5348,204738,102.49,up,-37.85,63.92,18.0,-45.92,0,2.64,red,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,3590,165197712.0,74898856.0,XNAS,CS,74.9,165.2,123501110.03320001,123.5,0.13,-11.15,12.23,-0.54,-24.77,18.0,-45.92,15.0,4.0,-46.35,90.7,37.6,53.1,0.147,48.9,14.4,43.2,0.0,0.0,5.671,
2026-02-02,ELEK,0.0089,0.0179,0.0179,0.008,0.009,1475243,513555,0.0098,102,101.92,up,-49.72,55.31,0.0,-55.31,1,2.87,red,,,,,OTC Link,CS,,,14457.3814,0.01,,-0.56,-41.34,-49.72,-49.72,0.0,-55.31,0.0,0.0,-49.72,100.0,100.0,100.0,1.0,100.0,10.1,12.5,0.0,0.0,3.236,
2026-02-02,FATBP,0.13,0.222,0.36,0.1479,0.1545,29261713,11472225,0.2451,47861,70.77,up,-30.41,95.54,62.16,-33.38,0,2.55,red,,,,,,unknown,,,7172045.8563,7.17,,-15.99,-12.43,-19.32,-24.32,62.16,-33.38,90.0,24.1,-57.08,80.5,3.3,4.4,1.497,24.3,3.1,39.8,0.0,0.0,4.471,
2026-02-02,TORVF,0.0126,0.0205,0.0225,0.02,0.02,312362,320785,0.0217,11,62.7,up,-2.44,12.2,9.76,-2.44,0,0.97,red,,,,,OTC Link,OS,,,6778.2554,0.01,,5.37,-2.44,-2.44,-2.44,9.76,-2.44,3.0,50.0,-11.11,6.3,100.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.301,
2026-02-02,FUSE,1.58,2.29,3.67,2.26,2.7,198065120,17155,2.8128,1066429,44.94,up,17.9,61.57,60.26,-1.31,0,11545.62,green,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,38487893.78,28350031.0,XNAS,CS,28.35,38.49,557117569.536,557.12,6.99,12.23,36.82,38.86,17.9,60.26,-1.31,17.0,4.4,-26.7,4.2,30.4,44.3,0.208,100.0,30.5,48.5,3.0,16.02,10.133,
2026-02-02,AVCRF,0.0447,0.0644,0.0656,0.047,0.0471,63000,412000,0.0577,7,44.01,up,-26.86,28.91,1.89,-27.02,0,0.15,red,,,,,OTC Link,OS,,,3635.1,0.0,,1.86,-26.86,-26.86,-26.86,1.86,-27.02,4.0,66.7,-28.2,88.3,100.0,100.0,1.0,100.0,0.5,0.0,0.0,0.0,3.675,
2026-02-02,SGTB,0.007,0.01,0.019,0.01,0.0189,700876,2000,0.0162,41,42.86,up,89.0,90.0,90.0,0.0,0,350.44,green,,,,,OTC Link,CS,,,11354.1912,0.01,,50.0,85.0,89.0,89.0,90.0,0.0,10.0,52.6,-0.53,0.0,100.0,100.0,1.0,100.0,98.9,10.5,0.0,0.0,4.474,
2026-02-02,XTKG,6.375,9.096,12.216,7.65,9.912,3645293,889611,10.431,136958,42.68,up,8.97,50.2,34.3,-15.9,0,4.1,green,,,2506325.03,1807943.0,XNAS,CS,1.81,2.51,38024051.283,38.02,2.02,-2.44,0.59,-7.42,-12.17,34.3,-15.9,259.0,66.4,-20.26,53.1,9.6,12.3,0.66,49.3,45.8,43.1,0.0,0.0,3.395,
2026-02-02,CISS,1.83,2.51,2.87,1.6,1.95,41822025,28806193,3.0822,443122,37.16,up,-22.31,50.6,14.34,-36.25,1,1.45,red,,,3068015.88,2691242.0,XNAS,CS,2.69,3.07,128903845.455,128.9,15.54,-5.26,-5.5,6.08,-8.06,14.34,-36.25,9.0,2.3,-32.06,100.0,44.1,56.2,0.122,48.8,27.6,47.7,0.0,0.0,5.428,
2026-02-02,MRNOW,0.0651,0.089,0.1169,0.0775,0.08,215292,19969,0.088,245,36.71,up,-10.11,44.27,31.35,-12.92,0,10.78,red,,,,16875000.0,XNAS,WARRANT,16.88,,18945.696,0.02,0.01,1.12,23.48,-9.55,-10.11,31.35,-12.92,9.0,7.4,-31.57,48.1,72.1,77.0,0.295,100.0,6.3,1.6,0.0,0.0,0.581,
2026-02-02,AWSL,0.008,0.0109,0.0109,0.0066,0.0066,128348,268344,0.0073,3,36.25,up,-39.45,39.45,0.0,-39.45,1,0.48,red,,,,,OTC Link,CS,,,936.9404,0.0,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-02-02,AQST,2.95,4.0,4.39,3.79,4.1,61083859,5637656,4.0854,293991,35.59,up,2.5,15.0,9.75,-5.25,0,10.83,green,PHARMACEUTICAL PREPARATIONS,2834,512413074.6,122045049.0,XNAS,CS,122.05,512.41,249551997.5586,249.55,0.5,0.5,-0.88,-1.12,8.75,9.75,-5.25,64.0,16.4,-6.83,20.0,21.4,42.1,0.222,35.0,50.0,42.3,0.0,0.0,1.673,
2026-02-02,ATPC,3.53,4.75,4.75,3.555,3.67,73131,131123,3.7025,3275,34.56,up,-22.74,25.16,0.0,-25.16,0,0.56,red,SERVICES-HEALTH SERVICES,8000,3782041.1999999997,1000540.0,XNAS,CS,1.0,3.78,270767.5275,0.27,0.07,-18.0,-19.89,-22.32,-24.21,0.0,-25.16,0.0,0.0,-23.47,98.0,43.9,57.6,0.135,96.2,6.7,16.7,0.0,0.0,1.698,
2026-02-02,IPW,4.34,5.79,6.02,3.6171,3.97,5072518,126181,5.1296,62279,33.41,up,-31.43,41.5,3.97,-37.53,1,40.2,red,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY",5200,2843325.55,1322477.0,XNAS,CS,1.32,2.84,26019988.3328,26.02,3.84,-24.7,-26.6,-29.36,-29.19,3.97,-37.53,0.0,0.0,-35.05,100.0,73.6,78.9,0.081,93.6,12.2,32.7,0.0,0.0,4.442,
2026-02-02,RNWF,0.0135,0.018,0.02,0.0165,0.0185,18261340,19423486,0.0184,815,33.33,up,2.78,19.44,11.11,-8.33,0,0.94,green,,,,,OTC Link,CS,,,336008.656,0.34,,3.89,3.89,3.33,5.56,11.11,-8.33,96.0,39.3,-7.5,33.3,24.6,38.2,0.484,68.6,57.1,19.7,1.0,4.44,1.852,
2026-02-02,AWMLF,0.04,0.0525,0.0566,0.0409,0.0428,102786,1325648,0.0465,6,31.37,up,-18.46,29.78,7.61,-22.17,0,0.08,red,,,,,OTC Link,OS,,,4779.549,0.0,,-18.44,-18.44,-18.44,-18.44,7.6,-22.24,1.0,20.0,-24.2,92.8,100.0,100.0,1.0,100.0,12.7,0.0,0.0,0.0,0.0,
2026-02-02,LDXHF,0.16,0.21,0.21,0.17,0.17,347719,561000,0.1755,5,31.25,up,-19.05,19.05,0.0,-19.05,0,0.62,red,,,,,OTC Link,OS,,,61024.684499999996,0.06,,,,,,,,,,,,,,,,,,,,,insufficient_bars
2026-02-02,PDYNW,0.112,0.147,0.147,0.1024,0.1053,79127,136363,0.121,224,31.25,up,-28.37,30.34,0.0,-30.34,1,0.58,red,SERVICES-PREPACKAGED SOFTWARE,7372,,21070000.0,XNAS,WARRANT,21.07,,9574.367,0.01,0.0,-12.52,-25.17,-28.3,-28.37,0.0,-30.34,0.0,0.0,-28.37,100.0,72.0,100.0,1.0,100.0,6.5,9.5,0.0,0.0,2.907,
2026-02-02,SWVL,1.81,2.37,2.45,1.96,2.14,43019404,14244,2.5688,386933,30.94,up,-9.7,20.68,3.38,-17.3,0,3020.18,red,,,15743663.520000001,9964344.0,XNAS,CS,9.96,15.74,110508244.9952,110.51,4.32,-0.84,-7.59,-12.24,-13.5,3.38,-17.3,3.0,0.8,-13.88,73.2,37.2,53.5,0.186,81.2,30.6,45.2,0.0,0.0,3.355,
